"","id","lon","lat","version","timestamp","changeset","uid","user","highway","amenity","building","name","Date"
"2334",3157394116,83.8895302,28.2332342,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2335",3157394119,83.8895666,28.2332492,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2336",3157394121,83.8894477,28.2332535,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2337",3157394122,83.8877513,28.2332556,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2338",3157394125,83.8893676,28.2332791,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2339",3157394126,83.8895739,28.2332813,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2340",3157394129,83.8895448,28.2333091,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2341",3157394130,83.8877659,28.2333134,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2342",3157394132,83.8888992,28.2333176,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2343",3157394133,83.8892535,28.2333176,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2344",3157394135,83.8886857,28.233324,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2345",3157394137,83.8891565,28.2333326,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2346",3157394138,83.8885133,28.2333433,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2347",3157394139,83.8894671,28.2333454,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2348",3157394141,83.8878508,28.2333925,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2349",3157394143,83.8892268,28.2334138,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2350",3157394145,83.8898481,28.2334293,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2351",3157394146,83.8882828,28.2334352,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2352",3157394147,83.8897812,28.2334402,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2353",3157394148,83.8899323,28.2334577,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2354",3157394151,83.8890375,28.2334694,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2355",3157394153,83.888159,28.2334972,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2356",3157394154,83.888972,28.2334972,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2357",3157394155,83.8880086,28.2335015,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2358",3157394156,83.8880838,28.2335165,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2359",3157394157,83.8896623,28.2335232,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2360",3157394159,83.8900091,28.2335363,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2361",3157394160,83.8889575,28.2335592,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2362",3157394162,83.8892972,28.2335913,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2363",3157394164,83.8891662,28.2335999,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2364",3157394165,83.8890109,28.233602,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2365",3157394166,83.8895229,28.2336041,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2366",3157394167,83.8894525,28.2336063,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2367",3157394172,83.8901008,28.2337,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2368",3157394176,83.8901503,28.2338288,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2369",3157394186,83.8903213,28.2340907,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2370",3157394193,83.8904253,28.2342784,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2371",3157394210,83.8904303,28.2344901,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2372",3157394230,83.8904179,28.2346036,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2373",3157394242,83.8904483,28.234684,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2374",3157394251,83.8904888,28.2347932,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2375",3157394257,83.8905469,28.2348957,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2376",3157394278,83.8906329,28.2350316,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2377",3157394289,83.8906734,28.2351363,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2378",3157394299,83.890686,28.2352388,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2379",3157394304,83.893597,28.2352633,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2380",3157394307,83.8936425,28.2352767,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2381",3157394310,83.8935337,28.2352923,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2382",3157394311,83.8907315,28.2353056,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2383",3157394314,83.8936749,28.235307,3,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2384",3157394317,83.8935304,28.2353486,3,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2385",3157394321,83.8908251,28.2353591,2,2016-04-22 05:44:05,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2386",3157394326,83.890681,28.2354126,2,2016-04-22 05:44:06,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2387",3157394327,83.8934768,28.2354384,3,2016-04-22 05:44:06,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2388",3157394328,83.8908757,28.2354171,2,2016-04-22 05:44:06,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2389",3157394331,83.8907594,28.2354349,2,2016-04-22 05:44:06,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2390",3157394334,83.8906177,28.2354438,2,2016-04-22 05:44:06,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2391",3157394335,83.8936111,28.2354647,3,2016-04-22 05:44:06,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2392",3157394336,83.8933694,28.2354594,2,2016-04-22 05:44:06,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2393",3157394337,83.8908276,28.2354683,2,2016-04-22 05:44:06,38774661,3573216,"Bishal9841","","","","",2016-04-22
"2394",3157394338,83.8908631,28.2354705,2,2016-04-22 05:44:06,38774661,3573216,"Bishal9841","","","","",2016-04-22
